AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.18.0.4. Set the 'ServerName' directive globally to suppress this message
[Mon Nov 15 08:45:21.402141 2021] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.51 (Debian) PHP/8.0.12 configured -- resuming normal operations
[Mon Nov 15 08:45:21.402449 2021] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Mon Nov 15 09:36:06.502695 2021] [php:notice] [pid 17] [client 172.20.0.1:37166] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/test-pdo/
[Mon Nov 15 09:36:09.098693 2021] [php:notice] [pid 17] [client 172.20.0.1:37166] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/test-pdo/
[Mon Nov 15 09:36:12.075965 2021] [php:notice] [pid 17] [client 172.20.0.1:37166] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/test-pdo/
[Mon Nov 15 09:36:14.202143 2021] [php:notice] [pid 17] [client 172.20.0.1:37166] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/test-pdo/
[Mon Nov 15 09:36:16.871938 2021] [php:notice] [pid 17] [client 172.20.0.1:37166] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/test-pdo/
[Mon Nov 15 09:36:18.789397 2021] [php:notice] [pid 17] [client 172.20.0.1:37166] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/test-pdo/
[Mon Nov 15 10:06:10.217410 2021] [php:notice] [pid 19] [client 172.20.0.1:37218] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:06:16.285049 2021] [php:notice] [pid 20] [client 172.20.0.1:37226] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:06:54.322751 2021] [php:notice] [pid 21] [client 172.20.0.1:37232] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:07:43.620297 2021] [php:notice] [pid 17] [client 172.20.0.1:37242] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:07:56.439421 2021] [php:notice] [pid 634] [client 172.20.0.1:37252] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:08:30.473117 2021] [php:notice] [pid 19] [client 172.20.0.1:37258] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:11:01.838370 2021] [php:notice] [pid 20] [client 172.20.0.1:37268] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:11:16.938468 2021] [php:notice] [pid 21] [client 172.20.0.1:37276] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:13:21.488516 2021] [php:notice] [pid 18] [client 172.20.0.1:37286] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:14:55.324405 2021] [php:notice] [pid 634] [client 172.20.0.1:37296] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:15:09.709900 2021] [php:notice] [pid 19] [client 172.20.0.1:37304] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:16:54.816977 2021] [php:notice] [pid 20] [client 172.20.0.1:37314] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:17:04.242370 2021] [php:notice] [pid 17] [client 172.20.0.1:37324] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:19:19.956346 2021] [php:notice] [pid 18] [client 172.20.0.1:37332] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:20:25.477551 2021] [php:notice] [pid 634] [client 172.20.0.1:37342] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:20:57.253474 2021] [php:notice] [pid 19] [client 172.20.0.1:37350] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:21:35.951334 2021] [php:notice] [pid 20] [client 172.20.0.1:37358] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:21:48.671246 2021] [php:notice] [pid 21] [client 172.20.0.1:37366] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:22:00.202402 2021] [php:notice] [pid 17] [client 172.20.0.1:37374] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:22:25.590738 2021] [php:notice] [pid 18] [client 172.20.0.1:37382] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:23:39.892838 2021] [php:notice] [pid 634] [client 172.20.0.1:37392] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:23:56.319796 2021] [php:notice] [pid 19] [client 172.20.0.1:37400] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:24:05.124506 2021] [php:notice] [pid 20] [client 172.20.0.1:37408] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:24:26.999841 2021] [php:notice] [pid 21] [client 172.20.0.1:37416] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:24:34.906858 2021] [php:notice] [pid 17] [client 172.20.0.1:37424] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:26:47.012163 2021] [php:notice] [pid 18] [client 172.20.0.1:37434] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:27:45.544990 2021] [php:notice] [pid 634] [client 172.20.0.1:37440] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:29:04.008914 2021] [php:notice] [pid 19] [client 172.20.0.1:37448] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:29:10.569619 2021] [php:notice] [pid 20] [client 172.20.0.1:37456] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:30:35.369213 2021] [php:notice] [pid 21] [client 172.20.0.1:37464] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:30:36.339531 2021] [php:notice] [pid 17] [client 172.20.0.1:37470] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:30:57.905496 2021] [php:notice] [pid 18] [client 172.20.0.1:37478] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:35:53.719149 2021] [php:notice] [pid 634] [client 172.20.0.1:37490] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:43:11.104351 2021] [php:notice] [pid 19] [client 172.20.0.1:37502] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:43:34.868505 2021] [php:notice] [pid 20] [client 172.20.0.1:37510] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:43:45.536143 2021] [php:notice] [pid 21] [client 172.20.0.1:37516] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:44:07.606366 2021] [php:notice] [pid 17] [client 172.20.0.1:37522] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:44:08.282297 2021] [php:notice] [pid 18] [client 172.20.0.1:37528] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:44:08.499726 2021] [php:notice] [pid 18] [client 172.20.0.1:37528] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:44:08.739118 2021] [php:notice] [pid 18] [client 172.20.0.1:37528] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:44:08.982565 2021] [php:notice] [pid 634] [client 172.20.0.1:37542] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:44:19.669148 2021] [php:notice] [pid 19] [client 172.20.0.1:37548] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:45:05.353347 2021] [php:notice] [pid 20] [client 172.20.0.1:37558] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:45:38.444459 2021] [php:notice] [pid 21] [client 172.20.0.1:37566] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:46:02.900320 2021] [php:notice] [pid 17] [client 172.20.0.1:37574] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:46:59.583929 2021] [php:notice] [pid 18] [client 172.20.0.1:37582] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:48:47.854509 2021] [php:notice] [pid 634] [client 172.20.0.1:37592] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:49:59.931624 2021] [php:notice] [pid 19] [client 172.20.0.1:37598] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:50:05.897782 2021] [php:notice] [pid 20] [client 172.20.0.1:37604] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:50:25.205024 2021] [php:notice] [pid 21] [client 172.20.0.1:37612] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:50:28.670548 2021] [php:notice] [pid 17] [client 172.20.0.1:37620] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 10:51:50.749958 2021] [php:notice] [pid 18] [client 172.20.0.1:37628] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.20.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/exo_rest/
[Mon Nov 15 11:21:20.016406 2021] [mpm_prefork:notice] [pid 1] AH00170: caught SIGWINCH, shutting down gracefully
AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.21.0.4. Set the 'ServerName' directive globally to suppress this message
[Mon Nov 15 14:09:39.994345 2021] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.51 (Debian) PHP/8.0.12 configured -- resuming normal operations
[Mon Nov 15 14:09:39.994662 2021] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Mon Nov 15 14:41:14.868945 2021] [php:notice] [pid 18] [client 172.21.0.1:37934] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 14:41:18.954634 2021] [php:notice] [pid 18] [client 172.21.0.1:37934] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 14:41:19.421910 2021] [php:notice] [pid 18] [client 172.21.0.1:37934] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 14:41:19.422942 2021] [php:notice] [pid 18] [client 172.21.0.1:37934] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 14:41:19.424470 2021] [php:notice] [pid 18] [client 172.21.0.1:37934] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 14:41:29.467650 2021] [php:notice] [pid 19] [client 172.21.0.1:37956] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:41:33.481286 2021] [php:notice] [pid 19] [client 172.21.0.1:37956] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:41:33.924317 2021] [php:notice] [pid 19] [client 172.21.0.1:37956] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:41:33.924720 2021] [php:notice] [pid 19] [client 172.21.0.1:37956] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:41:33.925143 2021] [php:notice] [pid 19] [client 172.21.0.1:37956] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.21.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:42:34.098241 2021] [mpm_prefork:notice] [pid 1] AH00170: caught SIGWINCH, shutting down gracefully
AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.22.0.4. Set the 'ServerName' directive globally to suppress this message
[Mon Nov 15 14:44:35.319188 2021] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.51 (Debian) PHP/8.0.12 configured -- resuming normal operations
[Mon Nov 15 14:44:35.319495 2021] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Mon Nov 15 14:45:29.720011 2021] [php:notice] [pid 22] [client 172.22.0.1:38050] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:45:37.960286 2021] [php:notice] [pid 22] [client 172.22.0.1:38050] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:45:39.385448 2021] [php:notice] [pid 22] [client 172.22.0.1:38050] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:45:39.386922 2021] [php:notice] [pid 22] [client 172.22.0.1:38050] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:45:39.389068 2021] [php:notice] [pid 22] [client 172.22.0.1:38050] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 14:49:26.707201 2021] [mpm_prefork:notice] [pid 1] AH00170: caught SIGWINCH, shutting down gracefully
AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.22.0.4. Set the 'ServerName' directive globally to suppress this message
[Mon Nov 15 15:02:24.351599 2021] [mpm_prefork:notice] [pid 1] AH00163: Apache/2.4.51 (Debian) PHP/8.0.12 configured -- resuming normal operations
[Mon Nov 15 15:02:24.351982 2021] [core:notice] [pid 1] AH00094: Command line: 'apache2 -D FOREGROUND'
[Mon Nov 15 15:06:29.664579 2021] [php:notice] [pid 19] [client 172.22.0.1:38096] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 15:06:34.346820 2021] [php:notice] [pid 19] [client 172.22.0.1:38096] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 15:06:34.347552 2021] [php:notice] [pid 19] [client 172.22.0.1:38096] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 15:18:17.746042 2021] [php:notice] [pid 20] [client 172.22.0.1:38114] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(
[Mon Nov 15 15:18:23.734382 2021] [php:notice] [pid 22] [client 172.22.0.1:38122] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/routes/
[Mon Nov 15 15:18:36.112894 2021] [php:notice] [pid 19] [client 172.22.0.1:38132] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 15:18:40.640558 2021] [php:notice] [pid 19] [client 172.22.0.1:38132] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 15:18:40.641039 2021] [php:notice] [pid 19] [client 172.22.0.1:38132] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
[Mon Nov 15 15:22:14.247584 2021] [php:notice] [pid 20] [client 172.22.0.1:38148] Xdebug: [Step Debug] Could not connect to debugging client. Tried: 172.22.0.1:9003 (from REMOTE_ADDR HTTP header), localhost:9003 (fallback through xdebug.client_host/xdebug.client_port) :-(, referer: http://localhost:8080/catalogue/
